bigram,n,year,star,pec
15 minutes,44,2016,1,0.007124352331606218
4 months,44,2016,1,0.007124352331606218
horrible experience,44,2016,1,0.007124352331606218
4 hours,43,2016,1,0.006962435233160621
bad experience,43,2016,1,0.006962435233160621
buyer beware,43,2016,1,0.006962435233160621
cell phone,42,2016,1,0.006800518134715026
negative stars,42,2016,1,0.006800518134715026
poor service,42,2016,1,0.006800518134715026
cox communications,40,2016,1,0.006476683937823834
cox cable,39,2016,1,0.006314766839378238
4 days,38,2016,1,0.006152849740932643
sales person,37,2016,1,0.005990932642487046
phone service,36,2016,1,0.005829015544041451
renters warehouse,36,2016,1,0.005829015544041451
4 times,35,2016,1,0.005667098445595855
called customer,34,2016,1,0.005505181347150259
highly recommend,34,2016,1,0.005505181347150259
24 hours,33,2016,1,0.005343264248704663
5 days,33,2016,1,0.005343264248704663
verizon store,33,2016,1,0.005343264248704663
business practices,32,2016,1,0.0051813471502590676
cleaning service,32,2016,1,0.0051813471502590676
extremely rude,32,2016,1,0.0051813471502590676
front door,32,2016,1,0.0051813471502590676
home warranty,32,2016,1,0.0051813471502590676
terrible service,32,2016,1,0.0051813471502590676
service rep,31,2016,1,0.005019430051813471
business owner,30,2016,1,0.0048575129533678756
termination fee,30,2016,1,0.0048575129533678756
bad review,29,2016,1,0.00469559585492228
property management,29,2016,1,0.00469559585492228
time warner,29,2016,1,0.00469559585492228
business days,28,2016,1,0.0045336787564766836
days ago,28,2016,1,0.0045336787564766836
internet provider,28,2016,1,0.0045336787564766836
negative review,28,2016,1,0.0045336787564766836
parking lot,28,2016,1,0.0045336787564766836
treasure island,28,2016,1,0.0045336787564766836
30 days,27,2016,1,0.004371761658031088
absolute worst,27,2016,1,0.004371761658031088
call center,27,2016,1,0.004371761658031088
cancellation fee,27,2016,1,0.004371761658031088
court date,27,2016,1,0.004371761658031088
1 hour,26,2016,1,0.0042098445595854924
12 months,26,2016,1,0.0042098445595854924
honda west,26,2016,1,0.0042098445595854924
internet speed,26,2016,1,0.0042098445595854924
loyal customer,26,2016,1,0.0042098445595854924
numerous times,26,2016,1,0.0042098445595854924
service provider,26,2016,1,0.0042098445595854924
tv service,26,2016,1,0.0042098445595854924
water heater,26,2016,1,0.0042098445595854924
2 3,25,2016,1,0.004047927461139896
customer support,25,2016,1,0.004047927461139896
gift card,25,2016,1,0.004047927461139896
horrible company,25,2016,1,0.004047927461139896
5 stars,24,2016,1,0.0038860103626943004
highly recommend,1404,2016,5,0.16023738872403562
customer service,900,2016,5,0.10271627482309975
las vegas,417,2016,5,0.04759187400136955
amazing job,213,2016,5,0.024309518374800273
law firm,186,2016,5,0.02122803013010728
highly recommended,178,2016,5,0.02031499657612417
top notch,137,2016,5,0.01563569961196074
carpet cleaning,126,2016,5,0.014380278475233965
5 stars,123,2016,5,0.0140378908924903
pure plumbing,123,2016,5,0.0140378908924903
excellent job,119,2016,5,0.013581374115498744
excellent service,116,2016,5,0.013238986532755079
fantastic job,106,2016,5,0.012097694590276193
timely manner,106,2016,5,0.012097694590276193
water heater,106,2016,5,0.012097694590276193
garage door,92,2016,5,0.010499885870805753
super friendly,92,2016,5,0.010499885870805753
cleaning service,88,2016,5,0.010043369093814198
5 star,85,2016,5,0.009700981511070532
car accident,84,2016,5,0.009586852316822643
reasonable price,84,2016,5,0.009586852316822643
2 hours,83,2016,5,0.009472723122574755
excellent customer,80,2016,5,0.00913033553983109
phone call,79,2016,5,0.0090162063455832
business cards,76,2016,5,0.008673818762839534
30 minutes,75,2016,5,0.008559689568591647
entire process,75,2016,5,0.008559689568591647
real estate,74,2016,5,0.008445560374343757
extremely professional,71,2016,5,0.008103172791600092
awesome job,69,2016,5,0.007874914403104314
superb maids,68,2016,5,0.007760785208856425
feel comfortable,67,2016,5,0.0076466560146085365
10 minutes,66,2016,5,0.007532526820360649
front desk,66,2016,5,0.007532526820360649
ni highly,65,2016,5,0.00741839762611276
absolutely amazing,64,2016,5,0.007304268431864871
fair price,64,2016,5,0.007304268431864871
friendly staff,63,2016,5,0.007190139237616982
job cleaning,60,2016,5,0.006847751654873316
extremely helpful,59,2016,5,0.006733622460625428
super nice,57,2016,5,0.006505364072129651
hard drive,56,2016,5,0.006391234877881762
phone calls,56,2016,5,0.006391234877881762
15 minutes,55,2016,5,0.006277105683633873
pest control,55,2016,5,0.006277105683633873
short notice,55,2016,5,0.006277105683633873
carpets cleaned,53,2016,5,0.006048847295138097
wonderful job,53,2016,5,0.006048847295138097
20 minutes,52,2016,5,0.005934718100890208
extremely happy,50,2016,5,0.0057064597123944304
2 days,49,2016,5,0.005592330518146542
3 hours,49,2016,5,0.005592330518146542
extra mile,49,2016,5,0.005592330518146542
real deal,49,2016,5,0.005592330518146542
5 minutes,48,2016,5,0.005478201323898653
traffic school,48,2016,5,0.005478201323898653
1 2,47,2016,5,0.005364072129650765
insurance company,47,2016,5,0.005364072129650765
extremely knowledgeable,46,2016,5,0.005249942935402876
months ago,46,2016,5,0.005249942935402876
speeding ticket,45,2016,5,0.0051358137411549876
10 stars,44,2016,5,0.005021684546907099
amazing service,44,2016,5,0.005021684546907099
family owned,44,2016,5,0.005021684546907099
yelp reviews,44,2016,5,0.005021684546907099
cleaning company,43,2016,5,0.00490755535265921
business owner,42,2016,5,0.004793426158411321
friendly professional,42,2016,5,0.004793426158411321
taking care,42,2016,5,0.004793426158411321
wedding day,42,2016,5,0.004793426158411321
friendly service,41,2016,5,0.004679296964163433
straight forward,41,2016,5,0.004679296964163433
24 hours,40,2016,5,0.004565167769915545
amazing experience,40,2016,5,0.004565167769915545
wonderful experience,40,2016,5,0.004565167769915545
honda west,39,2016,5,0.004451038575667656
strongly recommend,39,2016,5,0.004451038575667656
super fast,39,2016,5,0.004451038575667656
4 hours,38,2016,5,0.004336909381419767
hot water,38,2016,5,0.004336909381419767
super helpful,38,2016,5,0.004336909381419767
2 weeks,37,2016,5,0.0042227801871718785
deep cleaning,37,2016,5,0.0042227801871718785
home warranty,37,2016,5,0.0042227801871718785
moving company,36,2016,5,0.00410865099292399
personal injury,36,2016,5,0.00410865099292399
traffic ticket,36,2016,5,0.00410865099292399
6 months,35,2016,5,0.003994521798676101
absolutely love,35,2016,5,0.003994521798676101
fast service,35,2016,5,0.003994521798676101
love love,35,2016,5,0.003994521798676101
outstanding job,35,2016,5,0.003994521798676101
professional service,35,2016,5,0.003994521798676101
stress free,35,2016,5,0.003994521798676101
cleaning services,34,2016,5,0.0038803926044282126
computer repair,34,2016,5,0.0038803926044282126
deep clean,34,2016,5,0.0038803926044282126
iphone 6,34,2016,5,0.0038803926044282126
positive experience,34,2016,5,0.0038803926044282126
time frame,34,2016,5,0.0038803926044282126
customer service,1334,2018,1,0.1864691081912217
century link,187,2018,1,0.026139222812412637
worst customer,155,2018,1,0.021666200726866088
credit card,146,2018,1,0.02040816326530612
direct tv,145,2018,1,0.020268381325132794
phone calls,145,2018,1,0.020268381325132794
phone call,135,2018,1,0.018870561923399497
internet service,129,2018,1,0.01803187028235952
2 weeks,118,2018,1,0.016494268940452892
las vegas,118,2018,1,0.016494268940452892
multiple times,113,2018,1,0.015795359239586245
horrible customer,106,2018,1,0.014816885658372938
law firm,106,2018,1,0.014816885658372938
30 minutes,97,2018,1,0.013558848196812972
front desk,92,2018,1,0.012859938495946324
worst company,88,2018,1,0.012300810735253005
3 days,86,2018,1,0.012021246854906346
2 days,81,2018,1,0.011322337154039698
2 hours,78,2018,1,0.01090299133351971
2 months,78,2018,1,0.01090299133351971
poor customer,78,2018,1,0.01090299133351971
worst experience,78,2018,1,0.01090299133351971
3 times,76,2018,1,0.01062342745317305
1 star,70,2018,1,0.009784735812133072
0 stars,69,2018,1,0.009644953871959744
10 minutes,68,2018,1,0.009505171931786413
3 weeks,67,2018,1,0.009365389991613083
insurance company,67,2018,1,0.009365389991613083
terrible customer,67,2018,1,0.009365389991613083
20 minutes,64,2018,1,0.008946044171093095
4 hours,63,2018,1,0.008806262230919765
extremely rude,63,2018,1,0.008806262230919765
horrible experience,63,2018,1,0.008806262230919765
3 hours,61,2018,1,0.008526698350573106
15 minutes,60,2018,1,0.008386916410399776
6 months,59,2018,1,0.008247134470226446
liars liars,58,2018,1,0.008107352530053118
months ago,57,2018,1,0.007967570589879788
1 2,56,2018,1,0.007827788649706457
30 days,55,2018,1,0.007688006709533128
tech support,55,2018,1,0.007688006709533128
verizon store,54,2018,1,0.007548224769359799
3 months,53,2018,1,0.007408442829186469
bad experience,52,2018,1,0.00726866088901314
horrible service,52,2018,1,0.00726866088901314
negative stars,51,2018,1,0.00712887894883981
45 minutes,50,2018,1,0.00698909700866648
worst service,50,2018,1,0.00698909700866648
business bureau,47,2018,1,0.006569751188146492
cleaning service,47,2018,1,0.006569751188146492
cox communications,47,2018,1,0.006569751188146492
1 hour,46,2018,1,0.006429969247973162
24 hours,46,2018,1,0.006429969247973162
5 minutes,46,2018,1,0.006429969247973162
cell phone,46,2018,1,0.006429969247973162
weeks ago,46,2018,1,0.006429969247973162
4 months,45,2018,1,0.0062901873077998325
absolute worst,45,2018,1,0.0062901873077998325
cox cable,43,2018,1,0.006010623427453173
ni called,43,2018,1,0.006010623427453173
sales person,43,2018,1,0.006010623427453173
terrible service,43,2018,1,0.006010623427453173
4 days,42,2018,1,0.005870841487279843
buyer beware,42,2018,1,0.005870841487279843
service rep,41,2018,1,0.005731059547106514
5 days,40,2018,1,0.005591277606933185
poor service,39,2018,1,0.005451495666759855
10 days,38,2018,1,0.005311713726586525
4 times,38,2018,1,0.005311713726586525
bad customer,38,2018,1,0.005311713726586525
business owner,38,2018,1,0.005311713726586525
business practices,38,2018,1,0.005311713726586525
gift card,37,2018,1,0.005171931786413195
called customer,36,2018,1,0.005032149846239866
story short,36,2018,1,0.005032149846239866
days ago,35,2018,1,0.004892367906066536
child support,34,2018,1,0.004752585965893207
internet provider,34,2018,1,0.004752585965893207
blah blah,33,2018,1,0.004612804025719877
negative reviews,33,2018,1,0.004612804025719877
store manager,33,2018,1,0.004612804025719877
tv service,32,2018,1,0.004473022085546547
direct fairways,31,2018,1,0.004333240145373218
home warranty,31,2018,1,0.004333240145373218
horrible company,31,2018,1,0.004333240145373218
service call,31,2018,1,0.004333240145373218
yelp reviews,31,2018,1,0.004333240145373218
5 stars,30,2018,1,0.004193458205199888
phone service,30,2018,1,0.004193458205199888
2 3,29,2018,1,0.004053676265026559
40 minutes,29,2018,1,0.004053676265026559
bad review,29,2018,1,0.004053676265026559
business hours,29,2018,1,0.004053676265026559
customer support,29,2018,1,0.004053676265026559
internet speed,29,2018,1,0.004053676265026559
service fee,29,2018,1,0.004053676265026559
social media,29,2018,1,0.004053676265026559
5 star,28,2018,1,0.003913894324853229
bad reviews,28,2018,1,0.003913894324853229
lap band,28,2018,1,0.003913894324853229
customer service,72,2015,4,0.08470588235294117
las vegas,38,2015,4,0.04470588235294118
5 stars,31,2015,4,0.036470588235294116
highly recommend,29,2015,4,0.03411764705882353
front desk,25,2015,4,0.029411764705882353
4 stars,23,2015,4,0.027058823529411764
fountain view,20,2015,4,0.023529411764705882
30 minutes,19,2015,4,0.02235294117647059
treasure island,18,2015,4,0.021176470588235293
15 minutes,16,2015,4,0.018823529411764704
resort fee,15,2015,4,0.01764705882352941
5 star,13,2015,4,0.015294117647058824
parking lot,13,2015,4,0.015294117647058824
centurion lounge,11,2015,4,0.012941176470588235
law firm,10,2015,4,0.011764705882352941
weeks ago,10,2015,4,0.011764705882352941
10 minutes,9,2015,4,0.010588235294117647
4 star,9,2015,4,0.010588235294117647
credit card,9,2015,4,0.010588235294117647
friendly staff,9,2015,4,0.010588235294117647
top notch,9,2015,4,0.010588235294117647
verizon store,9,2015,4,0.010588235294117647
excellent service,8,2015,4,0.009411764705882352
happy hour,8,2015,4,0.009411764705882352
reasonable price,8,2015,4,0.009411764705882352
star rating,8,2015,4,0.009411764705882352
super friendly,8,2015,4,0.009411764705882352
super nice,8,2015,4,0.009411764705882352
2 weeks,7,2015,4,0.00823529411764706
20 minutes,7,2015,4,0.00823529411764706
45 minutes,7,2015,4,0.00823529411764706
5 minutes,7,2015,4,0.00823529411764706
bad reviews,7,2015,4,0.00823529411764706
convenient location,7,2015,4,0.00823529411764706
excellent job,7,2015,4,0.00823529411764706
front door,7,2015,4,0.00823529411764706
iphone 6,7,2015,4,0.00823529411764706
parking ticket,7,2015,4,0.00823529411764706
2 hours,6,2015,4,0.007058823529411765
3 hours,6,2015,4,0.007058823529411765
cleaning service,6,2015,4,0.007058823529411765
desk staff,6,2015,4,0.007058823529411765
fitness center,6,2015,4,0.007058823529411765
frank lloyd,6,2015,4,0.007058823529411765
helpful staff,6,2015,4,0.007058823529411765
highly recommended,6,2015,4,0.007058823529411765
honda west,6,2015,4,0.007058823529411765
months ago,6,2015,4,0.007058823529411765
nice hotel,6,2015,4,0.007058823529411765
parking tickets,6,2015,4,0.007058823529411765
phone call,6,2015,4,0.007058823529411765
post office,6,2015,4,0.007058823529411765
sales rep,6,2015,4,0.007058823529411765
star review,6,2015,4,0.007058823529411765
strip view,6,2015,4,0.007058823529411765
time frame,6,2015,4,0.007058823529411765
timely manner,6,2015,4,0.007058823529411765
2 days,5,2015,4,0.0058823529411764705
2 hour,5,2015,4,0.0058823529411764705
3 nights,5,2015,4,0.0058823529411764705
4 5,5,2015,4,0.0058823529411764705
99 cent,5,2015,4,0.0058823529411764705
amex centurion,5,2015,4,0.0058823529411764705
bad experience,5,2015,4,0.0058823529411764705
bit pricey,5,2015,4,0.0058823529411764705
cal pools,5,2015,4,0.0058823529411764705
california pools,5,2015,4,0.0058823529411764705
casino floor,5,2015,4,0.0058823529411764705
cirque de,5,2015,4,0.0058823529411764705
cirque du,5,2015,4,0.0058823529411764705
conveniently located,5,2015,4,0.0058823529411764705
du soleil,5,2015,4,0.0058823529411764705
extremely helpful,5,2015,4,0.0058823529411764705
garage door,5,2015,4,0.0058823529411764705
iphone 5s,5,2015,4,0.0058823529411764705
move 4,5,2015,4,0.0058823529411764705
nice job,5,2015,4,0.0058823529411764705
nthe hotel,5,2015,4,0.0058823529411764705
pleasant experience,5,2015,4,0.0058823529411764705
power hour,5,2015,4,0.0058823529411764705
pretty clean,5,2015,4,0.0058823529411764705
quick friendly,5,2015,4,0.0058823529411764705
short notice,5,2015,4,0.0058823529411764705
wait time,5,2015,4,0.0058823529411764705
water fountain,5,2015,4,0.0058823529411764705
yelp reviews,5,2015,4,0.0058823529411764705
10 15,4,2015,4,0.004705882352941176
3 weeks,4,2015,4,0.004705882352941176
99 cents,4,2015,4,0.004705882352941176
bad customer,4,2015,4,0.004705882352941176
beautiful hotel,4,2015,4,0.004705882352941176
bottled water,4,2015,4,0.004705882352941176
business cards,4,2015,4,0.004705882352941176
carpet cleaning,4,2015,4,0.004705882352941176
cent store,4,2015,4,0.004705882352941176
cleaning services,4,2015,4,0.004705882352941176
couple hours,4,2015,4,0.004705882352941176
cover letter,4,2015,4,0.004705882352941176
day shipping,4,2015,4,0.004705882352941176
decent price,4,2015,4,0.004705882352941176
customer service,1051,2015,1,0.1879134632576435
century link,165,2015,1,0.029501162166994457
worst customer,113,2015,1,0.0202038262113356
internet service,110,2015,1,0.01966744144466297
las vegas,110,2015,1,0.01966744144466297
phone calls,110,2015,1,0.01966744144466297
credit card,108,2015,1,0.019309851600214555
phone call,93,2015,1,0.01662792776685142
direct tv,89,2015,1,0.015912748077954585
front desk,72,2015,1,0.012873234400143036
3 days,71,2015,1,0.012694439477918828
2 days,69,2015,1,0.01233684963347041
20 minutes,69,2015,1,0.01233684963347041
horrible customer,69,2015,1,0.01233684963347041
1 star,68,2015,1,0.0121580547112462
2 hours,66,2015,1,0.011800464866797783
10 minutes,65,2015,1,0.011621669944573573
15 minutes,63,2015,1,0.011264080100125156
2 weeks,61,2015,1,0.010906490255676738
law firm,61,2015,1,0.010906490255676738
30 minutes,59,2015,1,0.01054890041122832
months ago,59,2015,1,0.01054890041122832
0 stars,58,2015,1,0.010370105489004112
terrible customer,57,2015,1,0.010191310566779903
worst company,56,2015,1,0.010012515644555695
3 months,55,2015,1,0.009833720722331485
3 weeks,55,2015,1,0.009833720722331485
3 hours,54,2015,1,0.009654925800107277
verizon store,54,2015,1,0.009654925800107277
6 months,52,2015,1,0.00929733595565886
living social,52,2015,1,0.00929733595565886
phone service,52,2015,1,0.00929733595565886
worst experience,52,2015,1,0.00929733595565886
multiple times,50,2015,1,0.008939746111210442
worst service,50,2015,1,0.008939746111210442
1 2,49,2015,1,0.008760951188986232
honda west,48,2015,1,0.008582156266762024
5 minutes,47,2015,1,0.008403361344537815
cable box,47,2015,1,0.008403361344537815
2 months,46,2015,1,0.008224566422313607
cell phone,45,2015,1,0.008045771500089397
horrible service,45,2015,1,0.008045771500089397
negative stars,45,2015,1,0.008045771500089397
poor customer,44,2015,1,0.00786697657786519
sales person,44,2015,1,0.00786697657786519
tech support,43,2015,1,0.0076881816556409795
45 minutes,42,2015,1,0.007509386733416771
3 times,40,2015,1,0.007151796888968353
horrible experience,40,2015,1,0.007151796888968353
story short,40,2015,1,0.007151796888968353
5 days,39,2015,1,0.006973001966744144
extremely rude,39,2015,1,0.006973001966744144
sales rep,39,2015,1,0.006973001966744144
ni called,36,2015,1,0.006436617200071518
time warner,36,2015,1,0.006436617200071518
treasure island,36,2015,1,0.006436617200071518
horrible company,34,2015,1,0.0060790273556231
bad experience,33,2015,1,0.0059002324333988915
terrible service,33,2015,1,0.0059002324333988915
weeks ago,33,2015,1,0.0059002324333988915
4 months,32,2015,1,0.005721437511174683
iphone 6,32,2015,1,0.005721437511174683
yelp reviews,32,2015,1,0.005721437511174683
24 hours,31,2015,1,0.005542642588950474
4 hours,31,2015,1,0.005542642588950474
hard drive,31,2015,1,0.005542642588950474
negative reviews,31,2015,1,0.005542642588950474
front door,30,2015,1,0.005363847666726265
service skills,30,2015,1,0.005363847666726265
30 days,29,2015,1,0.005185052744502056
5 star,29,2015,1,0.005185052744502056
absolute worst,29,2015,1,0.005185052744502056
internet connection,29,2015,1,0.005185052744502056
1 hour,28,2015,1,0.0050062578222778474
10 days,28,2015,1,0.0050062578222778474
bad customer,28,2015,1,0.0050062578222778474
business bureau,28,2015,1,0.0050062578222778474
service provider,28,2015,1,0.0050062578222778474
cleaning service,27,2015,1,0.004827462900053639
court date,27,2015,1,0.004827462900053639
gift card,27,2015,1,0.004827462900053639
parking ticket,27,2015,1,0.004827462900053639
cable internet,26,2015,1,0.00464866797782943
poor service,26,2015,1,0.00464866797782943
service rep,26,2015,1,0.00464866797782943
business practices,25,2015,1,0.004469873055605221
cox cable,25,2015,1,0.004469873055605221
numerous times,25,2015,1,0.004469873055605221
sim card,25,2015,1,0.004469873055605221
service call,24,2015,1,0.004291078133381012
ticket guys,24,2015,1,0.004291078133381012
cable tv,23,2015,1,0.004112283211156803
days ago,23,2015,1,0.004112283211156803
negative review,23,2015,1,0.004112283211156803
store manager,23,2015,1,0.004112283211156803
2 3,22,2015,1,0.003933488288932595
bad reviews,22,2015,1,0.003933488288932595
business owner,22,2015,1,0.003933488288932595
cable service,22,2015,1,0.003933488288932595
call customer,22,2015,1,0.003933488288932595
